function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
adapt_response_class,train17,1,3,0,0,4,58381,58383,58309,24,35053,23304,3176,3724,15116,12747,203952,12,672,3650,4329,3462,1588,2496,13642,136420,10760,3696,1920,1280,0,0,1,12,12,32,33101,1920,4,4456,18844,1,4,1,2284
adapt_response_class,train17,1,3,1,0,4,69932,69934,69791,52,43263,26617,5965,3740,15624,12746,203936,12,672,3650,4328,3465,1588,2496,13642,136420,10760,3696,1920,1280,4110,508,1,16,36,32,41311,1920,4,7245,19368,1,4,1,2284
adapt_response_class,train18,1,1,0,0,4,60856,60858,60768,24,41856,18976,3176,2820,11692,8800,140800,12,960,4096,0,3712,1588,2144,20480,204800,7480,2792,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,14516,1,4,0,2048
adapt_response_class,train18,1,1,1,0,4,66994,66996,66830,52,44598,22344,5970,2864,12222,8800,140800,12,960,4096,0,3712,1588,2144,20480,204800,7480,2792,1920,1280,2771,530,1,16,36,32,42646,1920,4,7250,15090,1,4,0,2048
adapt_response_class,train18,1,2,0,0,4,55302,55304,55230,24,36302,18976,3176,2820,11692,11574,185184,12,672,3380,3778,3484,1588,2144,16900,169000,7480,2792,1920,1280,0,0,1,12,12,32,34350,1920,4,4456,14516,1,4,0,1690
adapt_response_class,train18,1,2,1,0,4,66191,66193,66051,52,43777,22362,5978,2864,12232,11573,185168,12,672,3380,3777,3484,1588,2144,16900,169000,7480,2792,1920,1280,3596,540,1,16,36,32,41825,1920,4,7258,15100,1,4,0,1690
adapt_response_class,train18,1,2,0,0,4,52293,52295,52221,24,33293,18976,3176,2820,11692,11472,183552,12,672,3412,3644,2978,1588,2144,13241,132410,7480,2792,1920,1280,0,0,1,12,12,32,31341,1920,4,4456,14516,1,4,1,2078
adapt_response_class,train18,1,2,1,0,4,63331,63333,63191,52,40935,22344,5966,2866,12224,11470,183520,12,672,3412,3642,2978,1588,2144,13241,132410,7480,2792,1920,1280,3724,532,1,16,36,32,38983,1920,4,7246,15094,1,4,1,2078
adapt_response_class,train18,1,3,0,0,4,54452,54454,54380,24,35452,18976,3176,2820,11692,11562,184992,12,672,3292,3854,3560,1588,2144,16460,164600,7480,2792,1920,1280,0,0,1,12,12,32,33500,1920,4,4456,14516,1,4,0,1646
adapt_response_class,train18,1,3,1,0,4,65157,65159,65016,52,42758,22347,5963,2864,12232,11562,184992,12,672,3292,3854,3560,1588,2144,16460,164600,7480,2792,1920,1280,3687,540,1,16,36,32,40806,1920,4,7243,15100,1,4,0,1646
