layer,spikes,elements,firing_rate,dense_flops_share,effective_flops,synops,energy_uj,op_type
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn1,1882786214,21897216000,0.08598290367140736,57735038539.875465,4964226257.239103,1882786214,1694.5075926,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.0.sn2,1345384243,21897216000,0.06144088102341412,57735038539.875465,3547291633.8107176,1345384243,1210.8458187,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn1,2157758088,21897216000,0.09854029334140012,57735038539.875465,5689227633.79637,2157758088,1941.9822792,mac
sttmultires_unet.encoders.swin3d.patch_embed.residual_encoding.resblocks.1.sn2,1438233855,21897216000,0.0656811283680994,57735038539.875465,3792102477.674727,1438233855,1294.4104695,mac
sttmultires_unet.preds.0.sn,100747705,1368576000,0.07361498740296483,3608439908.7422166,265635258.42641386,100747705,90.6729345,mac
sttmultires_unet.preds.1.sn,257790984,2737152000,0.09418219521604938,7216879817.484433,679701583.8210857,257790984,232.0118856,mac
sttmultires_unet.preds.2.sn,785051564,5474304000,0.14340664384002058,14433759634.968866,2069897027.2444458,785051564,706.5464076000001,mac
sttmultires_unet.preds.3.sn,2446159583,21897216000,0.11171098567964073,57735038539.875465,6449638063.541533,2446159583,2201.5436247,mac
sttmultires_unet.resblocks.0.sn1,148097369,684288000,0.21642549482089413,1804219954.3711083,390479196.39049816,148097369,133.2876321,mac
sttmultires_unet.resblocks.0.sn2,51916059,684288000,0.07586872632575757,1804219954.3711083,136883869.94965243,51916059,46.7244531,mac
sttmultires_unet.resblocks.1.sn1,169853322,684288000,0.2482190568883277,1804219954.3711083,447841775.49309814,169853322,152.8679898,mac
sttmultires_unet.resblocks.1.sn2,52417318,684288000,0.0766012526889263,1804219954.3711083,138205508.63118434,52417318,47.1755862,mac
