case	kind	held	mode	lazy	bp	cycles	configuration	mem_beats	w_beats	center_beats	pwp_beats	query	alu	fields	build	parent_reads	joins	negative_fields	pwp_rows	query_native_rows	mem_wait	out_wait
full_held_tile_4016_k16_06	2	1	5	0	1	145	40	3	2	1	0	0	9	19	0	13	0	0	0	0	0	11
full_held_tile_4016_k16_06	2	1	5	1	0	115	40	2	2	0	0	0	9	19	0	13	0	0	0	0	0	0
full_held_tile_4016_k16_06	2	1	5	1	1	120	40	2	2	0	0	0	9	19	0	13	0	0	0	0	0	0
full_held_tile_4016_k16_06	2	1	6	0	0	127	40	3	2	1	0	0	9	19	0	13	0	0	0	0	0	0
full_held_tile_4016_k16_06	2	1	6	0	1	145	40	3	2	1	0	0	9	19	0	13	0	0	0	0	0	11
full_held_tile_4016_k16_06	2	1	6	1	0	115	40	2	2	0	0	0	9	19	0	13	0	0	0	0	0	0
full_held_tile_4016_k16_06	2	1	6	1	1	120	40	2	2	0	0	0	9	19	0	13	0	0	0	0	0	0
full_held_tile_4016_k16_06	2	1	7	0	0	219	40	3	2	1	0	72	20	40	0	0	0	0	0	36	0	0
full_held_tile_4016_k16_06	2	1	7	0	1	231	40	3	2	1	0	72	20	40	0	0	0	0	0	36	0	5
full_held_tile_4016_k16_06	2	1	7	1	0	173	40	3	2	1	0	27	20	40	0	0	0	0	0	36	0	0
full_held_tile_4016_k16_06	2	1	7	1	1	206	40	3	2	1	0	27	20	40	0	0	0	0	0	36	0	24
full_calibration_tile_4840_k16_07	2	0	0	0	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	0	0	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_07	2	0	0	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	0	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_07	2	0	1	0	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	1	0	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_07	2	0	1	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	1	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_07	2	0	2	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	2	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_07	2	0	2	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	2	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_07	2	0	3	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	3	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_07	2	0	3	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	3	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_07	2	0	4	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	4	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_07	2	0	4	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	4	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_07	2	0	5	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	5	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_07	2	0	5	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	5	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_07	2	0	6	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	6	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_07	2	0	6	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	6	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_calibration_tile_4840_k16_07	2	0	7	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	7	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_07	2	0	7	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_07	2	0	7	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
full_held_tile_4016_k16_07	2	1	0	0	0	119	40	2	2	0	0	0	13	20	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	0	0	1	132	40	2	2	0	0	0	13	20	0	0	0	0	0	0	0	8
full_held_tile_4016_k16_07	2	1	0	1	0	119	40	2	2	0	0	0	13	20	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	0	1	1	132	40	2	2	0	0	0	13	20	0	0	0	0	0	0	0	8
full_held_tile_4016_k16_07	2	1	1	0	0	116	40	2	2	0	0	0	10	16	0	4	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	1	0	1	121	40	2	2	0	0	0	10	16	0	4	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	1	1	0	116	40	2	2	0	0	0	10	16	0	4	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	1	1	1	121	40	2	2	0	0	0	10	16	0	4	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	2	0	0	167	40	3	2	1	0	32	13	20	0	0	0	0	0	16	0	0
full_held_tile_4016_k16_07	2	1	2	0	1	183	40	3	2	1	0	32	13	20	0	0	0	0	0	16	0	9
full_held_tile_4016_k16_07	2	1	2	1	0	125	40	3	2	1	0	0	13	20	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	2	1	1	144	40	3	2	1	0	0	13	20	0	0	0	0	0	0	0	10
full_held_tile_4016_k16_07	2	1	3	0	0	137	40	3	2	1	0	8	10	16	0	4	0	0	0	4	0	0
full_held_tile_4016_k16_07	2	1	3	0	1	154	40	3	2	1	0	8	10	16	0	4	0	0	0	4	0	10
full_held_tile_4016_k16_07	2	1	3	1	0	119	40	3	2	1	0	0	10	16	0	4	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	3	1	1	131	40	3	2	1	0	0	10	16	0	4	0	0	0	0	0	5
full_held_tile_4016_k16_07	2	1	4	0	0	137	40	3	2	1	0	8	10	16	0	4	0	0	0	4	0	0
full_held_tile_4016_k16_07	2	1	4	0	1	154	40	3	2	1	0	8	10	16	0	4	0	0	0	4	0	10
full_held_tile_4016_k16_07	2	1	4	1	0	119	40	3	2	1	0	0	10	16	0	4	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	4	1	1	131	40	3	2	1	0	0	10	16	0	4	0	0	0	0	0	5
full_held_tile_4016_k16_07	2	1	5	0	0	131	40	3	2	1	0	2	10	16	0	4	0	0	0	4	0	0
full_held_tile_4016_k16_07	2	1	5	0	1	145	40	3	2	1	0	2	10	16	0	4	0	0	0	4	0	7
full_held_tile_4016_k16_07	2	1	5	1	0	119	40	3	2	1	0	0	10	16	0	4	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	5	1	1	131	40	3	2	1	0	0	10	16	0	4	0	0	0	0	0	5
full_held_tile_4016_k16_07	2	1	6	0	0	137	40	3	2	1	0	8	10	16	0	4	0	0	0	4	0	0
full_held_tile_4016_k16_07	2	1	6	0	1	154	40	3	2	1	0	8	10	16	0	4	0	0	0	4	0	10
full_held_tile_4016_k16_07	2	1	6	1	0	119	40	3	2	1	0	0	10	16	0	4	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	6	1	1	131	40	3	2	1	0	0	10	16	0	4	0	0	0	0	0	5
full_held_tile_4016_k16_07	2	1	7	0	0	167	40	3	2	1	0	32	13	20	0	0	0	0	0	16	0	0
full_held_tile_4016_k16_07	2	1	7	0	1	183	40	3	2	1	0	32	13	20	0	0	0	0	0	16	0	9
full_held_tile_4016_k16_07	2	1	7	1	0	125	40	3	2	1	0	0	13	20	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_07	2	1	7	1	1	144	40	3	2	1	0	0	13	20	0	0	0	0	0	0	0	10
full_calibration_tile_4840_k16_08	2	0	0	0	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	0	0	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	0	1	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	0	1	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	1	0	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	1	0	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	1	1	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	1	1	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	2	0	0	122	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	2	0	1	134	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	2	1	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	2	1	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	3	0	0	122	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	3	0	1	134	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	3	1	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	3	1	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	4	0	0	122	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	4	0	1	134	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	4	1	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	4	1	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	5	0	0	122	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	5	0	1	134	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	5	1	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	5	1	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	6	0	0	122	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	6	0	1	134	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	6	1	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	6	1	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	7	0	0	122	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	7	0	1	134	40	3	2	1	0	0	4	4	0	0	0	0	0	0	0	5
full_calibration_tile_4840_k16_08	2	0	7	1	0	110	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_08	2	0	7	1	1	120	40	2	2	0	0	0	4	4	0	0	0	0	0	0	0	5
full_held_tile_4016_k16_08	2	1	0	0	0	122	40	2	2	0	0	0	16	38	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	0	0	1	132	40	2	2	0	0	0	16	38	0	0	0	0	0	0	0	5
full_held_tile_4016_k16_08	2	1	0	1	0	122	40	2	2	0	0	0	16	38	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	0	1	1	132	40	2	2	0	0	0	16	38	0	0	0	0	0	0	0	5
full_held_tile_4016_k16_08	2	1	1	0	0	117	40	2	2	0	0	0	11	21	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	1	0	1	122	40	2	2	0	0	0	11	21	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	1	1	0	117	40	2	2	0	0	0	11	21	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	1	1	1	122	40	2	2	0	0	0	11	21	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	2	0	0	179	40	3	2	1	0	40	16	38	0	0	0	0	0	20	0	0
full_held_tile_4016_k16_08	2	1	2	0	1	198	40	3	2	1	0	40	16	38	0	0	0	0	0	20	0	12
full_held_tile_4016_k16_08	2	1	2	1	0	129	40	3	2	1	0	0	16	38	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	2	1	1	144	40	3	2	1	0	0	16	38	0	0	0	0	0	0	0	6
full_held_tile_4016_k16_08	2	1	3	0	0	138	40	3	2	1	0	8	11	21	0	11	0	0	0	4	0	0
full_held_tile_4016_k16_08	2	1	3	0	1	156	40	3	2	1	0	8	11	21	0	11	0	0	0	4	0	11
full_held_tile_4016_k16_08	2	1	3	1	0	120	40	3	2	1	0	0	11	21	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	3	1	1	131	40	3	2	1	0	0	11	21	0	11	0	0	0	0	0	2
full_held_tile_4016_k16_08	2	1	4	0	0	138	40	3	2	1	0	8	11	21	0	11	0	0	0	4	0	0
full_held_tile_4016_k16_08	2	1	4	0	1	156	40	3	2	1	0	8	11	21	0	11	0	0	0	4	0	11
full_held_tile_4016_k16_08	2	1	4	1	0	120	40	3	2	1	0	0	11	21	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	4	1	1	131	40	3	2	1	0	0	11	21	0	11	0	0	0	0	0	2
full_held_tile_4016_k16_08	2	1	5	0	0	132	40	3	2	1	0	2	11	21	0	11	0	0	0	4	0	0
full_held_tile_4016_k16_08	2	1	5	0	1	150	40	3	2	1	0	2	11	21	0	11	0	0	0	4	0	11
full_held_tile_4016_k16_08	2	1	5	1	0	120	40	3	2	1	0	0	11	21	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	5	1	1	131	40	3	2	1	0	0	11	21	0	11	0	0	0	0	0	2
full_held_tile_4016_k16_08	2	1	6	0	0	138	40	3	2	1	0	8	11	21	0	11	0	0	0	4	0	0
full_held_tile_4016_k16_08	2	1	6	0	1	156	40	3	2	1	0	8	11	21	0	11	0	0	0	4	0	11
full_held_tile_4016_k16_08	2	1	6	1	0	120	40	3	2	1	0	0	11	21	0	11	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	6	1	1	131	40	3	2	1	0	0	11	21	0	11	0	0	0	0	0	2
full_held_tile_4016_k16_08	2	1	7	0	0	179	40	3	2	1	0	40	16	38	0	0	0	0	0	20	0	0
full_held_tile_4016_k16_08	2	1	7	0	1	198	40	3	2	1	0	40	16	38	0	0	0	0	0	20	0	12
full_held_tile_4016_k16_08	2	1	7	1	0	129	40	3	2	1	0	0	16	38	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_08	2	1	7	1	1	144	40	3	2	1	0	0	16	38	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_09	2	0	0	0	0	118	40	2	2	0	0	0	12	13	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	0	0	1	131	40	2	2	0	0	0	12	13	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_09	2	0	0	1	0	118	40	2	2	0	0	0	12	13	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	0	1	1	131	40	2	2	0	0	0	12	13	0	0	0	0	0	0	0	8
full_calibration_tile_4840_k16_09	2	0	1	0	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	1	0	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_09	2	0	1	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	1	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_09	2	0	2	0	0	155	40	4	2	1	1	24	7	8	0	0	3	0	3	9	0	0
full_calibration_tile_4840_k16_09	2	0	2	0	1	177	40	4	2	1	1	24	7	8	0	0	3	0	3	9	0	11
full_calibration_tile_4840_k16_09	2	0	2	1	0	130	40	4	2	1	1	6	7	8	0	0	3	0	3	9	0	0
full_calibration_tile_4840_k16_09	2	0	2	1	1	153	40	4	2	1	1	6	7	8	0	0	3	0	3	9	1	11
full_calibration_tile_4840_k16_09	2	0	3	0	0	124	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	3	0	1	139	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	8
full_calibration_tile_4840_k16_09	2	0	3	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	3	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_09	2	0	4	0	0	124	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	4	0	1	139	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	8
full_calibration_tile_4840_k16_09	2	0	4	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	4	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_09	2	0	5	0	0	124	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	5	0	1	139	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	8
full_calibration_tile_4840_k16_09	2	0	5	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	5	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_09	2	0	6	0	0	124	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	6	0	1	139	40	3	2	1	0	0	6	7	0	3	0	0	0	0	0	8
full_calibration_tile_4840_k16_09	2	0	6	1	0	112	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	0
full_calibration_tile_4840_k16_09	2	0	6	1	1	120	40	2	2	0	0	0	6	7	0	3	0	0	0	0	0	3
full_calibration_tile_4840_k16_09	2	0	7	0	0	157	40	3	2	1	0	24	12	13	0	0	0	0	0	12	0	0
full_calibration_tile_4840_k16_09	2	0	7	0	1	172	40	3	2	1	0	24	12	13	0	0	0	0	0	12	0	8
full_calibration_tile_4840_k16_09	2	0	7	1	0	132	40	3	2	1	0	6	12	13	0	0	0	0	0	12	0	0
full_calibration_tile_4840_k16_09	2	0	7	1	1	153	40	3	2	1	0	6	12	13	0	0	0	0	0	12	1	12
full_held_tile_4016_k16_09	2	1	0	0	0	112	40	2	2	0	0	0	6	8	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	0	0	1	120	40	2	2	0	0	0	6	8	0	0	0	0	0	0	0	3
full_held_tile_4016_k16_09	2	1	0	1	0	112	40	2	2	0	0	0	6	8	0	0	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	0	1	1	120	40	2	2	0	0	0	6	8	0	0	0	0	0	0	0	3
full_held_tile_4016_k16_09	2	1	1	0	0	110	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	1	0	1	120	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	1	1	0	110	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	1	1	1	120	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	2	0	0	133	40	3	2	1	0	8	6	8	0	0	0	0	0	4	0	0
full_held_tile_4016_k16_09	2	1	2	0	1	145	40	3	2	1	0	8	6	8	0	0	0	0	0	4	0	5
full_held_tile_4016_k16_09	2	1	2	1	0	118	40	3	2	1	0	2	6	8	0	0	0	0	0	4	0	0
full_held_tile_4016_k16_09	2	1	2	1	1	131	40	3	2	1	0	2	6	8	0	0	0	0	0	4	0	4
full_held_tile_4016_k16_09	2	1	3	0	0	122	40	3	2	1	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	3	0	1	134	40	3	2	1	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	3	1	0	110	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	3	1	1	120	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	4	0	0	122	40	3	2	1	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	4	0	1	134	40	3	2	1	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	4	1	0	110	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	4	1	1	120	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	5	0	0	122	40	3	2	1	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	5	0	1	134	40	3	2	1	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	5	1	0	110	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	5	1	1	120	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	6	0	0	122	40	3	2	1	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	6	0	1	134	40	3	2	1	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	6	1	0	110	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	0
full_held_tile_4016_k16_09	2	1	6	1	1	120	40	2	2	0	0	0	4	7	0	1	0	0	0	0	0	5
full_held_tile_4016_k16_09	2	1	7	0	0	133	40	3	2	1	0	8	6	8	0	0	0	0	0	4	0	0
full_held_tile_4016_k16_09	2	1	7	0	1	145	40	3	2	1	0	8	6	8	0	0	0	0	0	4	0	5
full_held_tile_4016_k16_09	2	1	7	1	0	118	40	3	2	1	0	2	6	8	0	0	0	0	0	4	0	0
full_held_tile_4016_k16_09	2	1	7	1	1	131	40	3	2	1	0	2	6	8	0	0	0	0	0	4	0	4
full_calibration_tile_4840_k16_10	2	0	0	0	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	0	0	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	0	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	0	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	1	0	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	1	0	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	1	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	1	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	2	0	0	121	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	2	0	1	134	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	2	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	2	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	3	0	0	121	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	3	0	1	134	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	3	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	3	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	4	0	0	121	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	4	0	1	134	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	4	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	4	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	5	0	0	121	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	5	0	1	134	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	5	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	5	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	6	0	0	121	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	6	0	1	134	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	6
full_calibration_tile_4840_k16_10	2	0	6	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
full_calibration_tile_4840_k16_10	2	0	6	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
