file,valid_pixels,exact_R8_I24,NB0_same_A800,mode1,mode2,mode5,mode6
zurich_city_02_e_0191.npy,33555,1.7546466030525243,2.1134292398771692,1.8880950137902195,1.7695367029401503,1.806289843330597,1.7863161218627948
zurich_city_02_e_0201.npy,38056,1.5227890230545142,1.4148403125987281,1.5073995274201217,1.5257861339167036,1.4934557446880456,1.4045526172712426
zurich_city_02_e_0211.npy,37164,1.3913795476704387,1.7983724894485107,1.424140946293715,1.4049156770822167,1.4154482347737218,1.3573770075941225
zurich_city_02_e_0221.npy,33996,1.5323592102400576,1.863927588519224,1.5161233822975546,1.5088746241202184,1.5932433485467596,1.573717003865106
zurich_city_02_e_0231.npy,37002,1.572649698977797,1.8892954207361243,1.7332211926522063,1.6724417415108324,1.7028472656944385,1.71041902031887
zurich_city_02_e_0241.npy,32920,1.31322421538785,1.6646048708501717,1.3445528239686209,1.3586964084020643,1.3454792573557486,1.2608645783363515
zurich_city_02_e_0251.npy,34624,1.5219001171309625,1.917305357675876,1.6158857791492085,1.5251272191632481,1.5681547337664055,1.5330341357713355
zurich_city_02_e_0261.npy,35628,1.5500276502201071,1.5987523990142927,1.5524598600578092,1.5586135187478745,1.5466440996602977,1.4897001686670028
zurich_city_02_e_0271.npy,37881,1.5270161156225495,1.756526048580834,1.4087040558140862,1.423084691053256,1.4351696644747711,1.3833096589003009
zurich_city_02_e_0281.npy,41915,1.3666945045586725,1.648723964961109,1.5114469892514986,1.3910111079895424,1.5103063660734455,1.446674754631599
zurich_city_02_e_0291.npy,37961,1.5040167828819888,1.6607952576934057,1.5625135704069257,1.55055580710617,1.4876763030730322,1.4873044833767166
zurich_city_02_e_0301.npy,34868,1.7983493186104276,1.5164350838310758,1.8433582792341179,1.7200673558030548,1.696038660641903,1.7987991391670024
zurich_city_02_e_0311.npy,34694,1.199595691064744,1.4104644234464332,1.1921358798051405,1.2132813283674069,1.1843065922449445,1.1907932917626276
zurich_city_02_e_0321.npy,30136,2.02725251382401,1.912135928094191,2.03782589438381,2.078850864759098,2.1019732029074523,2.0724281732738348
zurich_city_02_e_0331.npy,26005,1.54544065665492,1.9529740463530976,1.7595644697849715,1.6394518807721377,1.677604630463351,1.5476660706620349
zurich_city_02_e_0341.npy,24262,1.1983098434854362,1.7751601429156898,1.3052309655356613,1.249587308949827,1.2743414982396908,1.3288162786608535
zurich_city_02_e_0351.npy,26227,1.735360909111576,2.3547850661944203,1.665085943028062,1.6706510516612658,1.8439109977984571,1.7415907815167369
zurich_city_02_e_0361.npy,26802,1.5209312987512347,1.8360454628192042,1.518944965044167,1.551116761471263,1.518828499703747,1.5032724087779055
zurich_city_02_e_0371.npy,44312,2.0954952926843995,2.3433512901607148,2.047567023487166,2.175687634667755,2.255820433383834,2.191500790715242
zurich_city_02_e_0381.npy,49100,1.4745183430704745,1.6106389458326609,1.5066002274690244,1.4124206787075224,1.4776850291758457,1.4619603584598286
zurich_city_02_e_0391.npy,49765,1.21049960023727,1.3492795498245378,1.2610640215435744,1.2188691814239967,1.2110301276778386,1.1376676721554047
zurich_city_02_e_0401.npy,42147,2.9584408918152727,3.640643547689692,2.893053339446289,2.8205363453205035,2.7930878938004233,2.753650822216471
zurich_city_02_e_0411.npy,36302,3.09144502912269,4.532593667985442,3.0755895895734233,3.0247536992327,3.0360469245442796,3.0615394872782353
zurich_city_02_e_0421.npy,32621,1.9510596685384973,2.4268267583430454,2.035115826784697,1.8882399477637646,1.9625787234135668,1.96175828442046
zurich_city_02_e_0431.npy,37359,1.2284761638137318,1.2995911342371411,1.1568102424238824,1.1324638641051756,1.1250117415744354,1.1441744900395043
zurich_city_02_e_0441.npy,43012,1.423633882387119,1.2690914719911808,1.5396736132501523,1.4306826552517846,1.4888542402892577,1.4201714468810198
zurich_city_02_e_0451.npy,46884,1.7731947283216702,1.9169412142508822,1.7553726637910383,1.655121444260443,1.9338952217469307,1.6385387924376988
zurich_city_02_e_0461.npy,48359,1.2210825402568106,1.266637404011461,1.2977680168950037,1.2130961589347062,1.2744211705723387,1.2046259867125129
zurich_city_05_a_0001.npy,63669,1.8513673451142276,1.6153345012886777,1.8342090074585864,1.8404352967327409,1.8525813998432643,1.7905203933870306
zurich_city_05_a_0011.npy,51642,1.1969567477666359,1.709602220882598,1.1865542196776944,1.196795478034599,1.2026845636364154,1.2525757781453646
zurich_city_05_a_0021.npy,55363,1.5367474960717322,1.5077353587515885,1.5364494406685896,1.6785720099551014,1.527214996435151,1.614140334414106
zurich_city_05_a_0031.npy,53710,1.3497973361043383,1.5510617737453625,1.4034887645994782,1.362405405752569,1.2942992437219114,1.4004744047097453
