candidate,file,valid_pixels,NB0_AEE,candidate_AEE,delta_AEE,excluded_from_holdout9
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_02_c_0001.npy,50313,1.2135586696,1.1237793456405276,-0.08977932395947241,False
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_11_b_0001.npy,71275,0.8770144248,0.6495133110456448,-0.22750111375435522,False
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_09_a_0011.npy,34250,0.8308005246,0.9513815524029362,0.12058102780293622,False
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3552671859071574,-0.48210241479284255,False
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0925680615292481,-0.058441996070751845,False
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_11_b_0011.npy,64608,1.1328364425,1.009923664809148,-0.12291277769085185,False
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9828066088673669,-0.06309395183263311,False
pruning_row_phase/ordinary/row_phase_joint_pair,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6544991760356782,-0.511601892464322,False
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_09_a_0001.npy,33225,1.528197658,1.5944056298699232,0.06620797186992311,True
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_07_a_0001.npy,60911,2.7632396037,1.85255449055303,-0.9106851131469702,False
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0384858019639598,-0.17507286763604024,False
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_11_b_0001.npy,71275,0.8770144248,0.706186788126804,-0.170827636673196,False
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_09_a_0011.npy,34250,0.8308005246,0.9290051587508705,0.09820463415087055,False
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3134959217321116,-0.5238736789678884,False
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0178263511855532,-0.13318370641444677,False
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0750872580189466,-0.05774918448105337,False
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_09_a_0021.npy,33116,1.0459005607,1.1510662995036978,0.10516573880369773,False
pruning_row_phase/lifting_raw/global_joint_pair,zurich_city_07_a_0021.npy,66633,2.1661010685,1.8662437815944215,-0.29985728690557867,False
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_09_a_0001.npy,33225,1.528197658,1.5455158383522023,0.017318180352202228,True
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_07_a_0001.npy,60911,2.7632396037,1.9343448048935963,-0.8288947988064039,False
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0110448785740507,-0.20251379102594935,False
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7476796321477087,-0.1293347926522913,False
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_09_a_0011.npy,34250,0.8308005246,0.8807489148731051,0.04994839027310516,False
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3644529573721649,-0.4729166433278351,False
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_02_c_0011.npy,49226,1.1510100576,1.040122402940561,-0.11088765465943906,False
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0960534877548997,-0.03678295474510018,False
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9944621094483582,-0.051438451251641815,False
pruning_row_phase/lifting_raw/row_phase_joint_pair,zurich_city_07_a_0021.npy,66633,2.1661010685,1.856511340795637,-0.3095897277043631,False
pruning_recovery64/ordinary/global_group2,zurich_city_09_a_0001.npy,33225,1.528197658,1.4133539282434682,-0.1148437297565319,True
pruning_recovery64/ordinary/global_group2,zurich_city_07_a_0001.npy,60911,2.7632396037,2.058772046089259,-0.7044675576107413,False
pruning_recovery64/ordinary/global_group2,zurich_city_02_c_0001.npy,50313,1.2135586696,1.0864381790064692,-0.1271204905935308,False
pruning_recovery64/ordinary/global_group2,zurich_city_11_b_0001.npy,71275,0.8770144248,0.6989113984256836,-0.1781030263743164,False
pruning_recovery64/ordinary/global_group2,zurich_city_09_a_0011.npy,34250,0.8308005246,0.8396802861286585,0.008879761528658547,False
pruning_recovery64/ordinary/global_group2,zurich_city_07_a_0011.npy,53178,1.8373696007,1.3361823991793866,-0.5011872015206134,False
pruning_recovery64/ordinary/global_group2,zurich_city_02_c_0011.npy,49226,1.1510100576,1.1237767566571615,-0.02723330094283849,False
pruning_recovery64/ordinary/global_group2,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0655610722765567,-0.06727537022344321,False
pruning_recovery64/ordinary/global_group2,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9035563747857832,-0.14234418591421683,False
pruning_recovery64/ordinary/global_group2,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6802342352804427,-0.4858668332195575,False
pruning_recovery64/ordinary/phase_joint,zurich_city_09_a_0001.npy,33225,1.528197658,1.4107110743716842,-0.11748658362831588,True
pruning_recovery64/ordinary/phase_joint,zurich_city_07_a_0001.npy,60911,2.7632396037,1.9377443968792298,-0.8254952068207704,False
pruning_recovery64/ordinary/phase_joint,zurich_city_02_c_0001.npy,50313,1.2135586696,1.010857147415984,-0.20270152218401605,False
pruning_recovery64/ordinary/phase_joint,zurich_city_11_b_0001.npy,71275,0.8770144248,0.7261449405612794,-0.1508694842387206,False
pruning_recovery64/ordinary/phase_joint,zurich_city_09_a_0011.npy,34250,0.8308005246,0.7962088735451391,-0.03459165105486084,False
pruning_recovery64/ordinary/phase_joint,zurich_city_07_a_0011.npy,53178,1.8373696007,1.4124343031524744,-0.42493529754752557,False
pruning_recovery64/ordinary/phase_joint,zurich_city_02_c_0011.npy,49226,1.1510100576,1.0982920734821866,-0.052717984117813366,False
pruning_recovery64/ordinary/phase_joint,zurich_city_11_b_0011.npy,64608,1.1328364425,1.0133367645826263,-0.11949967791737359,False
pruning_recovery64/ordinary/phase_joint,zurich_city_09_a_0021.npy,33116,1.0459005607,0.9219664888764052,-0.12393407182359484,False
pruning_recovery64/ordinary/phase_joint,zurich_city_07_a_0021.npy,66633,2.1661010685,1.6884078259897501,-0.47769324251025,False
