context,p,word,anchor,last_gate_read,last_PED_read,last_write,physical_free,local_outputs_done,output_policy_extra_hold
0,1,382,True,84268,46843,29593,84268,84713,445
0,1,383,True,84269,46852,29593,84269,84713,444
0,1,384,True,84371,46861,29654,84371,84713,342
0,1,385,True,84372,46867,29654,84372,84713,341
0,1,386,True,84373,46876,29654,84373,84713,340
0,1,387,True,84475,46885,29715,84475,84713,238
0,1,388,True,84476,46891,29715,84476,84713,237
0,1,389,True,84477,46900,29715,84477,84713,236
0,1,390,True,84579,46909,29776,84579,84713,134
0,1,391,True,84580,46915,29776,84580,84713,133
0,1,392,True,84581,46924,29776,84581,84713,132
0,1,393,True,84683,46933,29837,84683,84713,30
0,1,394,True,84684,46939,29837,84684,84713,29
0,1,395,True,84685,46948,29837,84685,84713,28
0,1,396,True,83524,47845,29848,83524,84713,1189
0,1,397,True,83525,47851,29848,83525,84713,1188
0,1,398,True,83526,47860,29848,83526,84713,1187
0,1,399,True,83628,47869,29859,83628,84713,1085
0,1,400,True,83629,47875,29859,83629,84713,1084
0,1,401,True,83630,47884,29859,83630,84713,1083
0,1,402,True,83732,47893,29870,83732,84713,981
0,1,403,True,83733,47899,29870,83733,84713,980
0,1,404,True,83734,47908,29870,83734,84713,979
0,1,405,True,83836,47917,29881,83836,84713,877
0,1,406,True,83837,47923,29881,83837,84713,876
0,1,407,True,83838,47932,29881,83838,84713,875
0,1,408,True,83940,47941,29892,83940,84713,773
0,1,409,True,83941,47947,29892,83941,84713,772
0,1,410,True,83942,47956,29892,83942,84713,771
0,1,411,True,84044,47965,29903,84044,84713,669
0,1,412,True,84045,47971,29903,84045,84713,668
0,1,413,True,84046,47980,29903,84046,84713,667
0,1,414,True,84148,47989,29914,84148,84713,565
0,1,415,True,84149,47995,29914,84149,84713,564
0,1,416,True,84150,48004,29914,84150,84713,563
0,1,417,True,84252,48013,29925,84252,84713,461
0,1,418,True,84253,48019,29925,84253,84713,460
0,1,419,True,84254,48028,29925,84254,84713,459
0,1,420,True,84356,48037,29936,84356,84713,357
0,1,421,True,84357,48043,29936,84357,84713,356
0,1,422,True,84358,48052,29936,84358,84713,355
0,1,423,True,84460,48061,29947,84460,84713,253
0,1,424,True,84461,48067,29947,84461,84713,252
0,1,425,True,84462,48076,29947,84462,84713,251
0,1,426,True,84564,48085,29958,84564,84713,149
0,1,427,True,84565,48091,29958,84565,84713,148
0,1,428,True,84566,48100,29958,84566,84713,147
0,1,429,True,84668,48109,29969,84668,84713,45
0,1,430,True,84669,48115,29969,84669,84713,44
0,1,431,True,84670,48124,29969,84670,84713,43
0,1,432,True,83559,49021,30030,83559,84713,1154
0,1,433,True,83560,49027,30030,83560,84713,1153
0,1,434,True,83561,49036,30030,83561,84713,1152
0,1,435,True,83663,49045,30091,83663,84713,1050
0,1,436,True,83664,49051,30091,83664,84713,1049
0,1,437,True,83665,49060,30091,83665,84713,1048
0,1,438,True,83767,49069,30152,83767,84713,946
0,1,439,True,83768,49075,30152,83768,84713,945
0,1,440,True,83769,49084,30152,83769,84713,944
0,1,441,True,83871,49093,30213,83871,84713,842
0,1,442,True,83872,49099,30213,83872,84713,841
0,1,443,True,83873,49108,30213,83873,84713,840
0,1,444,True,83975,49117,30274,83975,84713,738
0,1,445,True,83976,49123,30274,83976,84713,737
0,1,446,True,83977,49132,30274,83977,84713,736
0,1,447,True,84079,49141,30335,84079,84713,634
0,1,448,True,84080,49147,30335,84080,84713,633
0,1,449,True,84081,49156,30335,84081,84713,632
0,1,450,True,84183,49165,30396,84183,84713,530
0,1,451,True,84184,49171,30396,84184,84713,529
0,1,452,True,84185,49180,30396,84185,84713,528
0,1,453,True,84287,49189,30457,84287,84713,426
0,1,454,True,84288,49195,30457,84288,84713,425
0,1,455,True,84289,49204,30457,84289,84713,424
0,1,456,True,84391,49213,30518,84391,84713,322
0,1,457,True,84392,49219,30518,84392,84713,321
0,1,458,True,84393,49228,30518,84393,84713,320
0,1,459,True,84495,49237,30579,84495,84713,218
0,1,460,True,84496,49243,30579,84496,84713,217
0,1,461,True,84497,49252,30579,84497,84713,216
0,1,462,True,84599,49261,30640,84599,84713,114
0,1,463,True,84600,49267,30640,84600,84713,113
0,1,464,True,84601,49276,30640,84601,84713,112
0,1,465,True,84703,49285,30701,84703,84713,10
0,1,466,True,84704,49291,30701,84704,84713,9
0,1,467,True,84705,49300,30701,84705,84713,8
0,1,468,True,83564,50197,30712,83564,84713,1149
0,1,469,True,83565,50203,30712,83565,84713,1148
0,1,470,True,83566,50212,30712,83566,84713,1147
0,1,471,True,83668,50221,30723,83668,84713,1045
0,1,472,True,83669,50227,30723,83669,84713,1044
0,1,473,True,83670,50236,30723,83670,84713,1043
0,1,474,True,83772,50245,30734,83772,84713,941
0,1,475,True,83773,50251,30734,83773,84713,940
0,1,476,True,83774,50260,30734,83774,84713,939
0,1,477,True,83876,50269,30745,83876,84713,837
0,1,478,True,83877,50275,30745,83877,84713,836
0,1,479,True,83878,50284,30745,83878,84713,835
0,1,480,True,83980,50293,30756,83980,84713,733
0,1,481,True,83981,50299,30756,83981,84713,732
0,1,482,True,83982,50308,30756,83982,84713,731
0,1,483,True,84084,50317,30767,84084,84713,629
0,1,484,True,84085,50323,30767,84085,84713,628
0,1,485,True,84086,50332,30767,84086,84713,627
0,1,486,True,84188,50341,30778,84188,84713,525
0,1,487,True,84189,50347,30778,84189,84713,524
0,1,488,True,84190,50356,30778,84190,84713,523
0,1,489,True,84292,50365,30789,84292,84713,421
0,1,490,True,84293,50371,30789,84293,84713,420
0,1,491,True,84294,50380,30789,84294,84713,419
0,1,492,True,84396,50389,30800,84396,84713,317
0,1,493,True,84397,50395,30800,84397,84713,316
0,1,494,True,84398,50404,30800,84398,84713,315
0,1,495,True,84500,50413,30811,84500,84713,213
0,1,496,True,84501,50419,30811,84501,84713,212
0,1,497,True,84502,50428,30811,84502,84713,211
0,1,498,True,84604,50437,30822,84604,84713,109
0,1,499,True,84605,50443,30822,84605,84713,108
0,1,500,True,84606,50452,30822,84606,84713,107
0,1,501,True,84708,50461,30833,84708,84713,5
0,1,502,True,84709,50467,30833,84709,84713,4
0,1,503,True,84710,50476,30833,84710,84713,3
0,1,504,True,83554,51373,30894,83554,84713,1159
0,1,505,True,83555,51379,30894,83555,84713,1158
0,1,506,True,83556,51388,30894,83556,84713,1157
0,1,507,True,83658,51397,30955,83658,84713,1055
0,1,508,True,83659,51403,30955,83659,84713,1054
0,1,509,True,83660,51412,30955,83660,84713,1053
0,1,510,True,83762,51421,31016,83762,84713,951
0,1,511,True,83763,51427,31016,83763,84713,950
0,1,512,True,83764,51436,31016,83764,84713,949
0,1,513,True,83866,51445,31077,83866,84713,847
